Location name,evse_id,spot_connector_id,tariff_id,src_id
Shell Aire de Bordeaux-Cestas Ouest A63,FR*SHE*E85*3,66988172,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Haras HW,FR*SHE*E70*2,66948723,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Haras HW,FR*SHE*E69*1,66948720,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Etretat Grand Val – Le Havre,FR*SHE*E13773*1,112569517,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Roussillon,FR*SHE*E178*3,67010086,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Parvis - Le Havre,FR*SHE*E310*1,65811399,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de la plaine du Forez Ouest HW,FR*SHE*E221*2,67381706,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Honegger - Le Havre,FR*SHE*E331*3,64599771,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell- France Aire de Sommesous HW,FR*SHE*E45*4,68534817,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de la sainte Victoire HW,FR*SHE*E690*2,70103563,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Parvis - Le Havre,FR*SHE*E310*2,65811400,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Haras HW,FR*SHE*E68*2,66948719,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Clemenceau,FR*SHE*E322*4,126201949,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Chillou - Le Havre,FR*SHE*E297*4,62438475,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell- France Aire de Sommesous HW,FR*SHE*E44*2,68534813,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Béziers-Montblanc SUD,FR*SHE*E211*2,66948789,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Montivilliers Cinema - Le Havre,FR*SHE*E436*3,70378840,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Béziers-Montblanc SUD,FR*SHE*E176*1,66948780,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Montivilliers Cinema - Le Havre,FR*SHE*E436*1,70378838,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire d'Armor et d'Argoat - St Gilles,FR*SHE*E93*2,67833361,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Roussillon,FR*SHE*E199*1,67010096,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Criquetôt - Le Havre,FR*SHE*E183*1,59428857,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Ostwald HW,FR*SHE*E78*1,55745365,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell- France Aire de Sommesous HW,FR*SHE*E388*1,68534827,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Saint-Romain - Le Havre,FR*SHE*E184*3,59428864,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire des Eglantiers - Ruffec,FR*SHE*E336*1,66988160,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Honegger - Le Havre,FR*SHE*E330*2,64599767,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Roussillon,FR*SHE*E180*1,67010090,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Béziers-Montblanc NORD,FR*SHE*E203*1,67229941,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Honegger - Le Havre,FR*SHE*E329*2,64599764,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Clemenceau,FR*SHE*E324*2,126201958,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de la plaine du Forez Ouest HW,FR*SHE*E157*3,67381701,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell- France Aire de Charmont-sous-Barbuise HW,FR*SHE*E25*2,66988148,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell- France Aire de Sommesous HW,FR*SHE*E45*3,68534816,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Béziers-Montblanc NORD,FR*SHE*E210*2,67229945,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Clemenceau,FR*SHE*E327*2,126201968,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell- France Aire de Sommesous HW,FR*SHE*E43*3,69342540,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire du Domaine d'Harcourt HW,FR*SHE*E79*2,66988165,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Béziers-Montblanc SUD,FR*SHE*E202*1,66948787,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell- France Aire de Sommesous HW,FR*SHE*E387*3,68534826,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Etretat Grand Val – Le Havre,FR*SHE*E13772*1,112569516,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Clemenceau,FR*SHE*E325*1,126201960,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire du Domaine d'Harcourt HW,FR*SHE*E80*4,66988169,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Béziers-Montblanc SUD,FR*SHE*E211*1,66948788,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire d'Armor et d'Argoat - St Gilles,FR*SHE*E93*1,67833360,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Clemenceau,FR*SHE*E324*1,126201955,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Montivilliers Cinema - Le Havre,FR*SHE*E436*2,70378839,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Haras HW,FR*SHE*E70*4,66948725,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell- France Aire de Sommesous HW,FR*SHE*E388*2,68534828,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Clemenceau,FR*SHE*E322*1,126201946,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Bordeaux-Cestas Ouest A63,FR*SHE*E85*2,66988171,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell AIRE DE VAL-NEUVY,FR*SHE*E218*1,66461903,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de la plaine du Forez Ouest HW,FR*SHE*E221*2,67381707,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire du Domaine d'Harcourt HW,FR*SHE*E80*1,66988166,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Honegger - Le Havre,FR*SHE*E328*3,67488090,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Fenioux Est,FR*SHE*E94*1,67094766,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Ostwald HW,FR*SHE*E212*1,60772739,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Chillou - Le Havre,FR*SHE*E302*2,63380655,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Haras HW,FR*SHE*E70*1,66948722,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Parvis - Le Havre,FR*SHE*E311*3,65811405,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Bordeaux-Cestas Ouest A63,FR*SHE*E85*1,66988170,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Béziers-Montblanc SUD,FR*SHE*E201*1,66948786,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire des Eglantiers - Ruffec,FR*SHE*E336*2,66988161,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Béziers-Montblanc NORD,FR*SHE*E165*2,67229939,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de la sainte Victoire HW,FR*SHE*E75*2,55631719,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell AIRE DE L'OCEAN EST,FR*SHE*E219*2,64635569,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire des Eglantiers - Ruffec,FR*SHE*E337*1,66988162,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Béziers-Montblanc NORD,FR*SHE*E163*1,67229932,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de la plaine du Forez Ouest HW,FR*SHE*E158*3,67381704,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de la sainte Victoire HW,FR*SHE*E690*1,70103561,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Gonfreville L'O - Le Havre,FR*SHE*E405*4,68558837,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Criquetôt - Le Havre,FR*SHE*E183*2,59428858,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire des Eglantiers - Ruffec,FR*SHE*E72*3,66988159,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell AIRE DE VAL-NEUVY,FR*SHE*E218*2,66461904,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell SAINT MICHEL DE RIEUFRET,FR*SHE*E90*2,66948727,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell- France Aire de Rumaucourt HW,FR*SHE*E33*4,66988154,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell- France Aire de Rumaucourt HW,FR*SHE*E32*1,66988149,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Gonfreville L'O - Le Havre,FR*SHE*E405*2,68558835,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Fenioux Est,FR*SHE*E95*1,67094771,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Parvis - Le Havre,FR*SHE*E313*2,65811410,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Fenioux Est,FR*SHE*E95*4,67094774,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Honegger - Le Havre,FR*SHE*E331*2,64599770,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell- France Aire de Sommesous HW,FR*SHE*E13850*1,115474314,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Criquetôt - Le Havre,FR*SHE*E183*3,59428859,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Haras HW,FR*SHE*E68*1,66948718,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Bordeaux-Cestas Est A63,FR*SHE*E81*4,110747436,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de la plaine du Forez Ouest HW,FR*SHE*E157*2,67381700,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Béziers-Montblanc SUD,FR*SHE*E177*1,66948783,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Chillou - Le Havre,FR*SHE*E297*1,62438472,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire d'Armor et d'Argoat - St Gilles,FR*SHE*E256*4,67833365,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de la sainte Victoire HW,FR*SHE*E73*2,55631714,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Bordeaux-Cestas Est A63,FR*SHE*E81*3,110747435,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
Shell Aire de Béziers-Montblanc NORD,FR*SHE*E210*1,67229943,523b1eeb31e7cb114d8649820949d4aa,a48fe4c5a95c0cfde55ea68464991598
